,city,driver_count,type,date,fare,ride_id
397,Port David,7,Urban,4/2/2019 16:53,41.14,2694440573613
398,Port David,7,Urban,2/11/2019 23:07,10.05,6921950351964
399,Port David,7,Urban,3/4/2019 0:41,23.7,6492204643079
400,Port David,7,Urban,3/27/2019 0:20,18.43,4635592843405
401,Port David,7,Urban,2/11/2019 11:59,38,7772695039643
402,Port David,7,Urban,3/24/2019 16:37,25.65,2084689891157
403,Port David,7,Urban,2/3/2019 1:11,21.2,571426064278
404,Port David,7,Urban,4/7/2019 23:44,39.51,5955263794133
405,Port David,7,Urban,3/14/2019 9:28,9.22,3636094509357
406,Port David,7,Urban,1/21/2019 2:29,32.92,857956984195
407,Port David,7,Urban,4/12/2019 5:32,35.51,2988691809424
408,Port David,7,Urban,3/3/2019 11:38,13.41,6413543746665
409,Port David,7,Urban,4/22/2019 23:30,30.03,7355586586718
410,New Kimberlyborough,33,Urban,2/7/2019 1:10,9.34,7992781920789
411,New Kimberlyborough,33,Urban,4/25/2019 22:58,29.67,4823568522144
412,New Kimberlyborough,33,Urban,3/14/2019 16:47,27.9,6750798028086
413,New Kimberlyborough,33,Urban,3/16/2019 1:38,17.19,2770472867019
414,New Kimberlyborough,33,Urban,5/1/2019 13:56,22.59,9250925234627
415,New Kimberlyborough,33,Urban,3/29/2019 20:35,42.51,8296939454553
416,New Kimberlyborough,33,Urban,2/9/2019 5:48,39.55,6010050950112
417,New Kimberlyborough,33,Urban,1/30/2019 21:46,29.09,8587116438511
418,New Kimberlyborough,33,Urban,1/5/2019 9:33,39.47,2812686066656
419,New Kimberlyborough,33,Urban,3/10/2019 13:55,10.83,1558582913618
420,New Kimberlyborough,33,Urban,1/8/2019 18:59,13.34,626984358861
421,New Kimberlyborough,33,Urban,3/19/2019 7:17,15.78,6414956560879
422,New Kimberlyborough,33,Urban,4/3/2019 16:27,14.73,9083112202235
423,New Kimberlyborough,33,Urban,4/11/2019 10:38,12.01,135528560801
424,New Kimberlyborough,33,Urban,3/19/2019 15:25,27.37,533038154167
425,New Kimberlyborough,33,Urban,1/7/2019 5:12,15.22,7020071980202
426,New Kimberlyborough,33,Urban,3/28/2019 12:48,10.91,935421621766
427,New Kimberlyborough,33,Urban,3/2/2019 18:56,6.08,3872922863721
428,New Kimberlyborough,33,Urban,4/29/2019 7:38,9.08,3171924269846
429,New Kimberlyborough,33,Urban,2/9/2019 13:28,6.43,6447146283593
430,New Kimberlyborough,33,Urban,4/24/2019 18:35,28.87,7937084886066
431,New Kimberlyborough,33,Urban,1/27/2019 14:49,23.09,5575542360660
432,New Kimberlyborough,33,Urban,4/1/2019 12:09,10.76,9128314710444
433,New Kimberlyborough,33,Urban,4/28/2019 12:48,33.35,9501644249110
434,New Kimberlyborough,33,Urban,4/1/2019 4:31,35.11,8275820093507
435,New Kimberlyborough,33,Urban,3/13/2019 9:48,14.84,1839171122889
436,New Kimberlyborough,33,Urban,4/3/2019 20:23,33.74,6329063149216
437,New Kimberlyborough,33,Urban,2/5/2019 11:23,18.02,3979116091493
438,New Kimberlyborough,33,Urban,4/24/2019 2:21,37.73,2211216902202
439,New Kimberlyborough,33,Urban,4/3/2019 3:36,43.07,5603777741586
440,Carriemouth,52,Urban,2/25/2019 8:26,32.37,6918425016992
441,Carriemouth,52,Urban,3/11/2019 21:35,16.78,1519393006937
442,Carriemouth,52,Urban,4/4/2019 13:22,12.91,4276692439725
443,Carriemouth,52,Urban,4/28/2019 14:28,11.46,6991852632799
444,Carriemouth,52,Urban,2/21/2019 16:38,44.18,4528590417948
445,Carriemouth,52,Urban,3/2/2019 15:40,28.04,5138542326977
446,Carriemouth,52,Urban,3/21/2019 15:40,44.64,9560844852216
447,Carriemouth,52,Urban,5/1/2019 4:53,10.97,8792105073561
448,Carriemouth,52,Urban,3/27/2019 2:11,38.69,4407120983828
449,Carriemouth,52,Urban,1/15/2019 6:27,24.13,7417680158298
450,Carriemouth,52,Urban,5/8/2019 4:20,21.99,117997692054
451,Carriemouth,52,Urban,2/4/2019 0:29,24.87,6015598860404
452,Carriemouth,52,Urban,2/17/2019 5:01,22.66,3717939611043
453,Carriemouth,52,Urban,1/4/2019 15:56,31.99,4872537912318
454,Carriemouth,52,Urban,4/28/2019 9:25,37.35,4812351487449
455,Carriemouth,52,Urban,4/1/2019 0:35,27.84,6589827440342
456,Carriemouth,52,Urban,3/8/2019 13:35,34.32,7984921253550
457,Carriemouth,52,Urban,3/26/2019 10:39,26.91,7852477915591
458,Carriemouth,52,Urban,2/21/2019 15:09,23.48,4757309916575
459,Carriemouth,52,Urban,2/26/2019 5:24,19.05,1954595027791
460,Carriemouth,52,Urban,4/18/2019 17:01,37.63,7736868729205
461,Carriemouth,52,Urban,4/15/2019 8:00,40.03,2667929739732
462,Carriemouth,52,Urban,3/8/2019 9:53,37.81,7350661461430
463,Carriemouth,52,Urban,5/4/2019 10:28,41.54,1102333782246
464,Carriemouth,52,Urban,4/5/2019 2:03,38.17,8161204669836
465,Carriemouth,52,Urban,4/27/2019 20:41,8.28,451752270898
466,Carriemouth,52,Urban,3/25/2019 21:25,26.4,4293523822822
467,Rogerston,25,Urban,5/8/2019 1:54,32.69,1643407853276
468,Rogerston,25,Urban,2/23/2019 19:13,14.04,7647140329924
469,Rogerston,25,Urban,3/24/2019 2:56,39.6,9196190355530
470,Rogerston,25,Urban,3/16/2019 20:49,43.82,4718959573846
471,Rogerston,25,Urban,3/2/2019 0:54,25.14,1722619288127
472,Rogerston,25,Urban,1/3/2019 21:45,36.28,7090350986768
473,Rogerston,25,Urban,2/14/2019 5:24,19.42,8770692552959
474,Rogerston,25,Urban,4/1/2019 9:27,28.54,9963100218298
475,Rogerston,25,Urban,3/18/2019 12:47,8.58,4178975305980
476,Rogerston,25,Urban,1/30/2019 21:18,8.87,5686977709839
477,Rogerston,25,Urban,3/19/2019 16:58,29.88,3979709415828
478,Rogerston,25,Urban,3/14/2019 14:43,10.29,7434755865561
479,Rogerston,25,Urban,3/8/2019 3:46,17.81,8564688877511
480,Rogerston,25,Urban,2/16/2019 2:04,20.64,8147119935068
481,Rogerston,25,Urban,1/16/2019 8:38,31.34,132229043541
482,Rogerston,25,Urban,3/26/2019 4:27,13.97,2819922682847
483,Rogerston,25,Urban,1/23/2019 18:16,21.64,3849704287167
484,Rogerston,25,Urban,1/27/2019 19:45,13.4,9764361764025
485,Rogerston,25,Urban,3/7/2019 12:09,27.26,9445963524322
486,Rogerston,25,Urban,2/27/2019 3:58,27.4,6535366485146
487,Rogerston,25,Urban,1/26/2019 14:42,11.13,9117397855777
488,Rogerston,25,Urban,2/3/2019 21:09,4.41,1718712551725
489,Jerryton,64,Urban,3/3/2019 17:50,28.08,6003411645536
490,Jerryton,64,Urban,1/4/2019 16:38,37.2,5637872466976
491,Jerryton,64,Urban,1/5/2019 15:36,37.91,1587079787234
492,Jerryton,64,Urban,4/13/2019 21:47,32.08,8499177647057
493,Jerryton,64,Urban,3/27/2019 12:48,13.29,8959844730593
494,Jerryton,64,Urban,1/27/2019 14:46,29.08,6160527574249
495,Jerryton,64,Urban,4/29/2019 2:49,41.27,902958428816
496,Jerryton,64,Urban,1/7/2019 12:05,7.86,707330492023
497,Jerryton,64,Urban,5/1/2019 17:20,4.97,8096395372343
498,Jerryton,64,Urban,1/27/2019 5:35,5.21,2366544103859
499,Jerryton,64,Urban,1/16/2019 17:13,22.26,974452603143
500,Jerryton,64,Urban,2/14/2019 19:48,24.49,3080437772609
501,Jerryton,64,Urban,2/28/2019 1:14,36.87,3091056853372
502,Jerryton,64,Urban,1/6/2019 12:30,27.71,9044741327560
503,Jerryton,64,Urban,2/1/2019 16:39,37.7,9580453081562
504,Jerryton,64,Urban,3/20/2019 1:28,15.37,931767662333
505,Jerryton,64,Urban,4/18/2019 6:08,42.8,2662884342881
506,Jerryton,64,Urban,3/4/2019 14:14,22.91,3498905000817
507,Jerryton,64,Urban,2/20/2019 18:45,28.24,4147224282549
508,Jerryton,64,Urban,3/7/2019 5:24,15.82,8112351353413
509,Jerryton,64,Urban,3/25/2019 12:14,9.64,9483701056322
510,Jerryton,64,Urban,2/19/2019 13:59,21.27,2523553025606
511,Jerryton,64,Urban,3/23/2019 8:27,37.89,4275221969665
512,Jerryton,64,Urban,4/20/2019 18:57,29.84,8129673900768
513,Jerryton,64,Urban,3/24/2019 12:17,31.47,5424245579315
514,Loganberg,23,Urban,4/1/2019 1:06,8.23,678728883160
515,Loganberg,23,Urban,1/7/2019 19:02,16.26,9045377966666
516,Loganberg,23,Urban,1/21/2019 16:26,22.86,1954301151475
517,Loganberg,23,Urban,3/16/2019 11:46,23.99,9492898520301
518,Loganberg,23,Urban,3/27/2019 13:32,4.72,6120689505628
519,Loganberg,23,Urban,1/25/2019 1:59,26.03,9123752490460
520,Loganberg,23,Urban,1/20/2019 1:34,38.66,7239150907201
521,Loganberg,23,Urban,1/11/2019 4:27,44.34,1376539129772
522,Loganberg,23,Urban,4/10/2019 4:59,35.97,8828009078941
523,Loganberg,23,Urban,1/13/2019 23:53,41.86,7045605197277
524,Loganberg,23,Urban,2/17/2019 7:58,44.47,3541067049177
525,Loganberg,23,Urban,1/31/2019 23:29,13.69,4066009191862
526,Loganberg,23,Urban,4/4/2019 8:04,25.93,186095541779
527,Loganberg,23,Urban,1/5/2019 14:35,5.92,5327695501243
528,Loganberg,23,Urban,4/18/2019 17:41,22.51,3208043296870
529,Loganberg,23,Urban,1/12/2019 5:07,36.82,1078107100946
530,Loganberg,23,Urban,5/5/2019 17:29,30.47,7769257115143
531,Loganberg,23,Urban,2/2/2019 23:09,7.12,1273504899848
532,Loganberg,23,Urban,4/3/2019 9:30,5.16,9234858994858
533,Loganberg,23,Urban,2/21/2019 13:09,7.49,641484440175
534,Loganberg,23,Urban,2/18/2019 11:58,23.98,9369013244643
535,Loganberg,23,Urban,4/23/2019 9:19,32.4,2448427854987
536,Loganberg,23,Urban,4/18/2019 11:16,16.36,4728835123393
537,Loganberg,23,Urban,1/3/2019 6:49,34.42,237725006820
538,Loganberg,23,Urban,2/20/2019 9:42,41.16,4360659646407
539,Loganberg,23,Urban,3/30/2019 21:22,40.8,3172019974706
540,Loganberg,23,Urban,1/31/2019 15:03,20.36,1816764262702
541,Loganberg,23,Urban,2/21/2019 18:53,36.21,8542273339484
542,Simpsonburgh,21,Urban,4/26/2019 0:43,35.98,111953927754
543,Simpsonburgh,21,Urban,1/19/2019 23:06,15.83,233191052705
544,Simpsonburgh,21,Urban,3/22/2019 8:56,22.05,3495175591045
545,Simpsonburgh,21,Urban,4/3/2019 8:47,4.74,8556334983479
546,Simpsonburgh,21,Urban,2/5/2019 16:02,25.58,2038696705617
547,Simpsonburgh,21,Urban,1/12/2019 4:35,24.83,3151662422628
548,Simpsonburgh,21,Urban,4/26/2019 9:31,33.71,2597478534819
549,Simpsonburgh,21,Urban,4/1/2019 4:02,25.65,2869643436519
550,Simpsonburgh,21,Urban,4/12/2019 19:38,22.45,7811391600020
551,Simpsonburgh,21,Urban,3/31/2019 11:49,24.16,9709763173877
552,Simpsonburgh,21,Urban,2/14/2019 22:52,30,7644620182703
553,Simpsonburgh,21,Urban,4/28/2019 10:54,10.07,2994799721179
554,Simpsonburgh,21,Urban,2/27/2019 0:58,13.38,1577917546598
555,Simpsonburgh,21,Urban,1/6/2019 2:20,27.2,3681834566855
556,Simpsonburgh,21,Urban,1/18/2019 12:48,15.36,5195666026077
557,Simpsonburgh,21,Urban,1/31/2019 5:16,39.23,3697086244830
558,Simpsonburgh,21,Urban,3/4/2019 11:08,23.33,999763197952
559,Simpsonburgh,21,Urban,2/15/2019 9:18,4.63,60590634054
560,Simpsonburgh,21,Urban,4/26/2019 22:20,29.22,4452627021726
561,Simpsonburgh,21,Urban,5/4/2019 11:41,33.11,2860856883893
562,Simpsonburgh,21,Urban,1/23/2019 20:35,39.95,1108660251073
563,Simpsonburgh,21,Urban,1/8/2019 5:59,13.01,9413350107687
564,Simpsonburgh,21,Urban,1/5/2019 16:36,39.44,252491764873
565,Simpsonburgh,21,Urban,3/3/2019 8:45,7.63,4176780124147
566,Port Frank,23,Urban,2/2/2019 14:14,41.47,6746609056348
567,Port Frank,23,Urban,4/19/2019 19:35,26.47,6722706570956
568,Port Frank,23,Urban,4/6/2019 21:38,18.08,5474889861628
569,Port Frank,23,Urban,1/8/2019 23:51,42.13,2099160507410
570,Port Frank,23,Urban,2/5/2019 10:34,20.1,4443074322856
571,Port Frank,23,Urban,2/18/2019 18:49,39.06,7301845642275
572,Port Frank,23,Urban,3/16/2019 20:54,30.24,1454211942922
573,Port Frank,23,Urban,3/26/2019 19:09,28.83,889804632019
574,Port Frank,23,Urban,2/10/2019 8:14,40.82,6386241535933
575,Port Frank,23,Urban,4/2/2019 15:48,13.55,4849705700770
576,Port Frank,23,Urban,4/25/2019 23:04,19.43,7792158774140
577,Port Frank,23,Urban,1/27/2019 13:40,38.97,5944395790403
578,Port Frank,23,Urban,2/17/2019 13:21,32.44,5387351568133
579,Port Frank,23,Urban,1/14/2019 9:19,43.27,491472563955
580,Port Frank,23,Urban,4/6/2019 20:51,21.02,9714376208717
581,Port Frank,23,Urban,3/5/2019 0:42,36.35,9213719236849
582,Port Frank,23,Urban,3/9/2019 16:59,6.5,2109093047409
583,Port Frank,23,Urban,4/4/2019 11:46,39.39,7967483376646
584,Port Frank,23,Urban,4/5/2019 7:22,14.21,8366078746939
585,Port Frank,23,Urban,4/5/2019 15:44,36.08,345798180405
586,Port Frank,23,Urban,4/18/2019 0:39,33.73,2262735363722
587,Port Frank,23,Urban,2/28/2019 7:39,33.83,1263734830322
588,Port Frank,23,Urban,1/19/2019 13:08,4.86,5084604122837
589,Port Frank,23,Urban,2/26/2019 5:03,25.18,7280804922163
590,Port Frank,23,Urban,1/5/2019 18:22,35.35,1918776405433
591,Port Frank,23,Urban,5/3/2019 20:22,21.11,9063920293861
592,Port Frank,23,Urban,3/19/2019 15:21,22.63,9908378465166
593,Port Frank,23,Urban,1/16/2019 22:42,11.97,8711333582560
594,Port Frank,23,Urban,2/21/2019 18:44,19.81,2185137282852
595,Port Frank,23,Urban,1/18/2019 11:45,19.98,4493440036641
596,Port Frank,23,Urban,1/15/2019 7:42,30.93,8726143802098
597,Port Frank,23,Urban,2/6/2019 3:34,34.86,3935964262850
598,Port Frank,23,Urban,4/28/2019 9:03,15,7321190762923
599,South Latoya,10,Urban,3/11/2019 12:26,9.52,1994999424437
600,South Latoya,10,Urban,1/11/2019 18:44,27.41,8662301917375
601,South Latoya,10,Urban,2/12/2019 16:32,30.22,7388420725356
602,South Latoya,10,Urban,3/2/2019 6:06,10.35,338288902823
603,South Latoya,10,Urban,3/19/2019 16:19,31.72,363818381250
604,South Latoya,10,Urban,1/18/2019 20:09,10.98,7144193668593
605,South Latoya,10,Urban,3/19/2019 22:03,40.29,660212576580
606,South Latoya,10,Urban,2/12/2019 22:59,5.54,839760150140
607,South Latoya,10,Urban,3/19/2019 7:54,30.03,9560331347461
608,South Latoya,10,Urban,2/12/2019 16:31,28.92,5779826808279
609,South Latoya,10,Urban,1/2/2019 0:44,43.72,390121563394
610,South Latoya,10,Urban,1/31/2019 23:20,14.82,6963441669653
611,South Latoya,10,Urban,3/29/2019 22:54,5.93,2624300505522
612,South Latoya,10,Urban,2/9/2019 20:42,12.17,9006323786141
613,South Latoya,10,Urban,3/4/2019 12:20,5.04,9877402838460
614,South Latoya,10,Urban,1/18/2019 6:04,5.69,701359361728
615,South Latoya,10,Urban,2/25/2019 23:06,25.87,4911564763064
616,South Latoya,10,Urban,3/13/2019 1:15,16.01,2755056904274
617,South Latoya,10,Urban,4/22/2019 12:29,27.54,3391380718287
618,West Samuelburgh,73,Urban,5/3/2019 14:33,41.12,7330842806458
619,West Samuelburgh,73,Urban,5/2/2019 13:55,38.77,2931685225267
620,West Samuelburgh,73,Urban,3/3/2019 3:17,25.17,1781749929829
621,West Samuelburgh,73,Urban,3/3/2019 16:07,27.48,100530645822
622,West Samuelburgh,73,Urban,3/7/2019 1:51,14.55,7160360480942
623,West Samuelburgh,73,Urban,2/20/2019 1:05,19.65,6623791282079
624,West Samuelburgh,73,Urban,4/17/2019 11:25,15.03,4021528530189
625,West Samuelburgh,73,Urban,2/19/2019 11:01,17.77,7608984799120
626,West Samuelburgh,73,Urban,1/31/2019 9:17,14.11,6038399993379
627,West Samuelburgh,73,Urban,4/17/2019 19:01,10.58,2071898775101
628,West Samuelburgh,73,Urban,1/6/2019 8:34,43.05,9810772317135
629,West Samuelburgh,73,Urban,4/25/2019 15:55,26.44,4338654863099
630,West Samuelburgh,73,Urban,2/12/2019 18:45,6.76,8530071327895
631,West Samuelburgh,73,Urban,2/27/2019 6:43,32.73,5615978341618
632,West Samuelburgh,73,Urban,1/11/2019 1:36,25.07,150842311533
633,West Samuelburgh,73,Urban,1/16/2019 3:43,14.93,501860788836
634,West Samuelburgh,73,Urban,2/5/2019 21:02,31.94,6733377008433
635,West Samuelburgh,73,Urban,1/18/2019 10:57,16.96,3936672434669
636,West Samuelburgh,73,Urban,3/7/2019 20:34,34.22,1129565554274
637,West Samuelburgh,73,Urban,1/6/2019 13:23,11.01,73344113439
638,West Samuelburgh,73,Urban,2/22/2019 22:11,17.35,3943007288125
639,West Samuelburgh,73,Urban,1/31/2019 17:10,9.67,8851666927116
640,West Samuelburgh,73,Urban,4/8/2019 12:38,14.52,2480520808757
641,West Samuelburgh,73,Urban,3/4/2019 12:38,28.18,9684553330848
642,West Samuelburgh,73,Urban,2/22/2019 18:15,7.13,2717847680996
643,Grahamburgh,61,Urban,1/15/2019 11:44,40.69,307021255892
644,Grahamburgh,61,Urban,4/6/2019 13:48,23.87,1468249595739
645,Grahamburgh,61,Urban,2/17/2019 9:54,30.25,4047930050046
646,Grahamburgh,61,Urban,3/12/2019 2:44,22.97,4898014437105
647,Grahamburgh,61,Urban,1/9/2019 7:00,13.55,5462604726666
648,Grahamburgh,61,Urban,3/5/2019 5:39,4.33,803728527251
649,Grahamburgh,61,Urban,2/21/2019 6:55,22.65,816396119895
650,Grahamburgh,61,Urban,2/25/2019 12:18,14.51,6157111914475
651,Grahamburgh,61,Urban,1/18/2019 7:41,23.35,8084539320626
652,Grahamburgh,61,Urban,3/24/2019 13:39,32.17,2400244207933
653,Grahamburgh,61,Urban,4/20/2019 21:40,40.06,5161825299392
654,Grahamburgh,61,Urban,3/4/2019 22:51,34.93,5941003515564
655,Grahamburgh,61,Urban,3/27/2019 22:14,4.63,7324442340207
656,Grahamburgh,61,Urban,4/29/2019 21:20,13.59,3200697602557
657,Grahamburgh,61,Urban,1/28/2019 15:40,44.91,258537071837
658,Grahamburgh,61,Urban,4/3/2019 13:27,5.09,8563291978035
659,Grahamburgh,61,Urban,3/16/2019 10:03,30.66,4739685866279
660,Grahamburgh,61,Urban,2/8/2019 13:28,10.63,3654329505875
661,Grahamburgh,61,Urban,3/19/2019 14:30,33.14,4377426125867
662,Grahamburgh,61,Urban,2/23/2019 14:58,41.98,3687572775641
663,Grahamburgh,61,Urban,2/2/2019 3:52,22.53,6583081396582
664,Grahamburgh,61,Urban,3/11/2019 8:09,34.53,1668089072869
665,Grahamburgh,61,Urban,2/16/2019 12:22,30.23,5124138921138
666,Grahamburgh,61,Urban,4/10/2019 1:16,37.67,1448865682495
667,Grahamburgh,61,Urban,1/3/2019 15:37,17.61,7877228075348
668,West Patrickchester,25,Urban,3/19/2019 5:46,40.86,898889456779
669,West Patrickchester,25,Urban,3/7/2019 15:47,23.66,3066093529306
670,West Patrickchester,25,Urban,1/14/2019 1:15,24.82,5934939559689
671,West Patrickchester,25,Urban,2/9/2019 5:54,16.1,9112333244288
672,West Patrickchester,25,Urban,3/6/2019 4:19,32.37,3684669591726
673,West Patrickchester,25,Urban,4/13/2019 19:49,33.33,1834060234971
674,West Patrickchester,25,Urban,4/19/2019 3:26,44.5,8638322986256
675,West Patrickchester,25,Urban,2/12/2019 16:33,22.64,4553727088647
676,West Patrickchester,25,Urban,1/21/2019 14:48,19.44,2088367820569
677,West Patrickchester,25,Urban,3/17/2019 4:51,17.38,3066494740812
678,West Patrickchester,25,Urban,5/3/2019 1:24,44.85,9421076208137
679,West Patrickchester,25,Urban,4/7/2019 17:41,33.9,3859130440081
680,West Patrickchester,25,Urban,3/6/2019 0:02,31.33,2574123507602
681,West Patrickchester,25,Urban,3/2/2019 20:29,25.28,8920708170312
682,West Patrickchester,25,Urban,2/16/2019 2:15,12.15,9177372989576
683,West Patrickchester,25,Urban,4/18/2019 11:41,29.12,8009822638677
684,North Madeline,19,Urban,4/5/2019 18:23,29.69,240702560536
685,North Madeline,19,Urban,2/25/2019 4:32,13.58,4932836345153
686,North Madeline,19,Urban,4/7/2019 8:54,32.99,1819348275778
687,North Madeline,19,Urban,3/4/2019 17:20,21.38,9544488245764
688,North Madeline,19,Urban,4/12/2019 13:57,7.77,9273340476908
689,North Madeline,19,Urban,4/30/2019 16:02,37.48,2508127842117
690,North Madeline,19,Urban,1/29/2019 16:12,17.57,2596456211339
691,North Madeline,19,Urban,1/12/2019 9:42,20.82,8114793919394
692,North Madeline,19,Urban,1/14/2019 3:43,31.88,8713001121613
693,North Madeline,19,Urban,1/26/2019 2:37,5.59,3676436575718
694,North Madeline,19,Urban,5/2/2019 23:25,11.94,7526664843423
695,North Madeline,19,Urban,4/7/2019 6:50,11.92,737334504750
696,North Madeline,19,Urban,3/31/2019 3:35,21.24,654159976343
697,North Madeline,19,Urban,1/28/2019 9:57,42.24,583417289652
698,North Madeline,19,Urban,3/6/2019 19:26,26.34,1883857992679
699,North Madeline,19,Urban,3/4/2019 22:29,6.19,546550288142
700,North Madeline,19,Urban,4/15/2019 10:02,37.6,3895257821808
701,North Madeline,19,Urban,4/8/2019 20:26,25.79,9441483043169
702,North Madeline,19,Urban,2/16/2019 15:06,37.75,1453604070822
703,North Madeline,19,Urban,4/4/2019 6:42,25.38,6907041134302
704,North Madeline,19,Urban,5/3/2019 0:07,16.44,212158091636
705,North Madeline,19,Urban,2/4/2019 18:56,9.84,9479830048819
706,North Madeline,19,Urban,3/1/2019 4:34,20.8,1575104438305
707,North Madeline,19,Urban,2/27/2019 11:42,36.87,9531911098356
708,North Madeline,19,Urban,1/30/2019 18:20,16.5,8651911600616
709,South Jack,46,Urban,3/6/2019 4:28,34.58,3908451377344
710,South Jack,46,Urban,4/24/2019 19:33,38.04,2197989679742
711,South Jack,46,Urban,3/30/2019 20:21,4.2,4817670763151
712,South Jack,46,Urban,2/1/2019 22:32,28.37,3372008354124
713,South Jack,46,Urban,1/31/2019 2:51,21.75,6971155853312
714,South Jack,46,Urban,1/5/2019 11:31,13.14,6809752015805
715,South Jack,46,Urban,1/14/2019 17:06,40.65,5440570608100
716,South Jack,46,Urban,1/15/2019 5:51,5.58,1793901526227
717,South Jack,46,Urban,3/14/2019 17:18,18.66,3511595408654
718,South Jack,46,Urban,1/3/2019 23:11,4.95,9005601861976
719,South Jack,46,Urban,2/1/2019 11:28,26.72,5062167553046
720,South Jack,46,Urban,3/8/2019 8:55,17.17,8790956008800
721,South Jack,46,Urban,2/13/2019 9:20,32.64,880719000627
722,South Jack,46,Urban,3/3/2019 9:00,29.88,2153390332898
723,South Jack,46,Urban,1/29/2019 20:13,43.12,6046698489448
724,South Jack,46,Urban,1/9/2019 20:31,21.13,6055921836157
725,South Jack,46,Urban,2/17/2019 9:55,18.08,3666658839798
726,South Jack,46,Urban,4/10/2019 1:23,29.97,6134963889083
727,South Jack,46,Urban,2/6/2019 12:17,7.71,6332020411813
728,Liumouth,69,Urban,1/11/2019 17:15,36.78,1464517778842
729,Liumouth,69,Urban,1/15/2019 7:55,14.55,4379351603939
730,Liumouth,69,Urban,4/12/2019 3:38,43.34,7857233769715
731,Liumouth,69,Urban,2/1/2019 20:17,24.81,5470070391967
732,Liumouth,69,Urban,3/30/2019 3:13,4.66,3164443361610
733,Liumouth,69,Urban,4/14/2019 6:43,31.63,6166289534408
734,Liumouth,69,Urban,3/22/2019 4:06,33.1,3678560093519
735,Liumouth,69,Urban,3/17/2019 19:21,19.05,9118269983987
736,Liumouth,69,Urban,4/28/2019 0:26,5.42,8026921363989
737,Liumouth,69,Urban,2/22/2019 3:55,6.39,8116526250811
738,Liumouth,69,Urban,3/6/2019 7:44,23.53,2430165353440
739,Liumouth,69,Urban,1/17/2019 16:17,33.29,3424319492696
740,Liumouth,69,Urban,2/27/2019 18:08,43.31,1510929985528
741,Liumouth,69,Urban,1/5/2019 19:32,27.02,3773616513642
742,Liumouth,69,Urban,4/11/2019 13:52,15.55,6828487158380
743,Liumouth,69,Urban,1/1/2019 0:08,37.91,5673666505216
744,Liumouth,69,Urban,1/4/2019 3:16,9.1,8147675539090
745,Liumouth,69,Urban,4/14/2019 21:17,38.95,14588103145
746,Liumouth,69,Urban,3/16/2019 6:31,34.2,2541738362957
747,Liumouth,69,Urban,3/27/2019 12:12,44.27,981646095196
748,Liumouth,69,Urban,1/16/2019 21:55,6.02,3852178705457
749,Liumouth,69,Urban,3/22/2019 20:35,39.96,6162501769368
750,Liumouth,69,Urban,4/14/2019 14:58,25.28,7891750319251
751,Liumouth,69,Urban,4/29/2019 6:57,23.99,819442443593
752,Liumouth,69,Urban,1/18/2019 15:26,20.68,984551570260
753,Liumouth,69,Urban,3/3/2019 5:13,26.6,4278966939061
754,Liumouth,69,Urban,1/4/2019 21:06,34.77,8500621051587
755,Liumouth,69,Urban,4/29/2019 19:55,32.1,2696753605913
756,Liumouth,69,Urban,3/6/2019 4:42,37.4,602124109449
757,Liumouth,69,Urban,1/30/2019 8:51,22.9,2852059249491
758,Liumouth,69,Urban,4/12/2019 2:27,10.53,8954520159231
759,Liumouth,69,Urban,4/2/2019 16:53,25.56,9544292256253
760,Liumouth,69,Urban,2/28/2019 15:20,30.3,2081810970989
761,West Ericstad,25,Urban,4/24/2019 3:20,7.31,4292477885655
762,West Ericstad,25,Urban,4/4/2019 13:03,28.52,6432849151942
763,West Ericstad,25,Urban,1/25/2019 12:29,20.03,3276480043173
764,West Ericstad,25,Urban,1/8/2019 9:03,32.99,6688341118130
765,West Ericstad,25,Urban,3/28/2019 13:29,22.28,3135272644045
766,West Ericstad,25,Urban,1/23/2019 10:13,10.12,8035850217034
767,West Ericstad,25,Urban,4/13/2019 9:52,22.39,5770758245255
768,West Ericstad,25,Urban,4/19/2019 20:35,5.75,3497133215697
769,West Ericstad,25,Urban,3/29/2019 4:59,40.29,809503355163
770,West Ericstad,25,Urban,3/21/2019 9:28,18.24,4602951691465
771,West Ericstad,25,Urban,1/25/2019 20:18,23.27,2128083228895
772,West Ericstad,25,Urban,4/12/2019 12:08,27.69,4567962930203
773,West Ericstad,25,Urban,1/27/2019 4:30,29.05,7599450195358
774,West Ericstad,25,Urban,2/5/2019 15:30,30.89,2464029094187
775,West Ericstad,25,Urban,5/5/2019 0:44,7.76,8379003928607
776,West Ericstad,25,Urban,3/18/2019 15:28,23.62,6209238468314
777,West Ericstad,25,Urban,3/4/2019 12:31,43.98,6434938341937
778,West Ericstad,25,Urban,1/21/2019 12:14,8.07,7506043971589
779,Royland,64,Urban,1/7/2019 2:23,24.5,3620854074841
780,Royland,64,Urban,1/1/2019 3:46,7.57,5815378003370
781,Royland,64,Urban,1/2/2019 20:08,10.19,668201417968
782,Royland,64,Urban,4/19/2019 0:05,25.4,9847755706013
783,Royland,64,Urban,1/17/2019 14:08,27.92,3147266211478
784,Royland,64,Urban,1/27/2019 1:01,24.56,9656712323480
785,Royland,64,Urban,2/11/2019 3:46,30.41,7200099766471
786,Royland,64,Urban,2/2/2019 12:51,42.52,7835417212110
787,Royland,64,Urban,2/20/2019 19:14,38.28,3616647988532
